anio,provincia,destino,region_destino,valor_musd,total_provincia_musd,participacion_pct,var_interanual_pct,decada,ranking_destino,es_top3,rubro_principal,pp_participacion_pct
2022,Misiones,Alemania,Europa,7.81,438.22,1.78,46.53,2020s,8,False,MOA,9.86
2022,Misiones,Francia,Europa,1.18,438.22,0.27,-36.22,2020s,9,False,MOA,9.86
2022,Misiones,Países Bajos,Europa,0.84,438.22,0.19,-48.78,2020s,10,False,MOA,9.86
2022,Misiones,Sudáfrica,África,0.0,438.22,0.0,-100.0,2020s,11,False,MOA,9.86
2023,Misiones,Estados Unidos,América del Norte,88.5,363.28,24.36,-14.26,2020s,1,True,MOA,8.04
2023,Misiones,Brasil,Mercosur,88.2,363.28,24.28,0.75,2020s,2,True,MOA,8.04
2023,Misiones,Resto,Otros,66.38,363.28,18.27,-17.48,2020s,3,True,MOA,8.04
2023,Misiones,Siria,Asia,48.15,363.28,13.25,-11.62,2020s,4,False,MOA,8.04
2023,Misiones,China,Asia,35.89,363.28,9.88,-37.87,2020s,5,False,MOA,8.04
2023,Misiones,Chile,América Latina,14.01,363.28,3.86,-41.08,2020s,6,False,MOA,8.04
2023,Misiones,Bélgica,Europa,13.09,363.28,3.6,-38.11,2020s,7,False,MOA,8.04
2023,Misiones,Alemania,Europa,7.14,363.28,1.97,-8.58,2020s,8,False,MOA,8.04
2023,Misiones,Francia,Europa,1.01,363.28,0.28,-14.41,2020s,9,False,MOA,8.04
2023,Misiones,Países Bajos,Europa,0.86,363.28,0.24,2.38,2020s,10,False,MOA,8.04
2023,Misiones,Sudáfrica,África,0.04,363.28,0.01,,2020s,11,False,MOA,8.04
2024,Misiones,Estados Unidos,América del Norte,100.03,441.34,22.67,13.03,2020s,1,True,MOA,11.76
2024,Misiones,Resto,Otros,98.96,441.34,22.42,49.08,2020s,2,True,MOA,11.76
2024,Misiones,Brasil,Mercosur,91.17,441.34,20.66,3.37,2020s,3,True,MOA,11.76
2024,Misiones,Siria,Asia,55.6,441.34,12.6,15.47,2020s,4,False,MOA,11.76
2024,Misiones,China,Asia,53.26,441.34,12.07,48.4,2020s,5,False,MOA,11.76
2024,Misiones,Chile,América Latina,17.34,441.34,3.93,23.77,2020s,6,False,MOA,11.76
2024,Misiones,Bélgica,Europa,15.96,441.34,3.62,21.93,2020s,7,False,MOA,11.76
2024,Misiones,Alemania,Europa,6.22,441.34,1.41,-12.89,2020s,8,False,MOA,11.76
2024,Misiones,Francia,Europa,1.35,441.34,0.31,33.66,2020s,9,False,MOA,11.76
2024,Misiones,Países Bajos,Europa,1.18,441.34,0.27,37.21,2020s,10,False,MOA,11.76
2024,Misiones,Sudáfrica,África,0.25,441.34,0.06,525.0,2020s,11,False,MOA,11.76
